timeId,name,placeId,count,nameEn
43,Niedersachsen,328,64,Lower Saxony
43,Brüssel,798,62,Brussels
43,Vatikan,1827,60,Vatican
43,Hessen,71,60,Hesse
43,"Hildesheim, Regierungsbezirk",1257,56,"Hildesheim, Regierungsbezirk"
43,Frankreich,686,54,France
43,Mitte,160,52,Center
43,Sigmaringen SIG; Schloss,6401,52,Sigmaringen SIG; Castle
43,Sigmaringen SIG; Schloß,9553,48,Sigmaringen SIG; Castle
43,Hildesheim,1256,47,Hildesheim
43,"Hildesheim, Kreis",1258,47,"Hildesheim, district"
43,"Köln, Regierungsbezirk",56,44,"Cologne, Region of"
43,Italien,451,44,Italy
43,[Basel],3994,43,[Basel]
43,"[S.l.],",492,40,[S.L.]
43,"Ripoll, Santa Maria, Kreuzgang",12817,40,"Ripoll, Santa Maria, the cloister"
43,"Darmstadt, Regierungsbezirk",72,40,"Darmstadt, Regierungsbezirk"
43,Köln,57,39,Cologne
43,"Essen, Münster &amp; Stiftskirche Sankt Kosmas und Damian, Domschatzkammer",14135,34,"Essen, Münster & amp; Stiftskirche Sankt Kosmas and Damian, Domschatzkammer"
43,Marburg,70,33,Marburg
43,Niedersachsen?,27515,32,Lower Saxony?
43,Sigmaringen SIG,368,31,Sigmaringen SIG
43,Tübingen TÜ; Gebr. Metz,3312,30,Tübingen TÜ; Gebr. Metz
43,[Augsburg],672,30,[Augsburg]
43,Reichenau,4891,29,Reichenau
43,Île-de-France,1007,28,Île-de-France
43,Paris,15,27,Paris
43,"Paris, Département",1008,27,"Paris, Territory"
43,"Düsseldorf, Regierungsbezirk",949,27,"Dusseldorf, Regierungsbezirk"
43,Baden-Württemberg,243,26,Baden-Wurttemberg
43,Pleidelsheim LB,2097,25,Pleidelsheim LB
43,Essen,995,25,eat
43,Sachsen-Anhalt,626,23,Saxony-Anhalt
43,Darmstadt,23,22,Darmstadt
43,Donau (Gewässer),7387,22,Danube (water)
43,"Grebieten (Povarovka, Ggd. v.), Kaliningradskaja oblast, Russland",56252,22,"Grebieten (Povarovka, Ggd. V.), Kaliningradskaya oblast, Russia"
43,Venedig,157,21,Venice
43,Augsburg,66,19,Augsburg
43,Frankfurt (Main),856,19,Frankfurt (Main)
43,"Ahtamar, Heiligkreuzkirche (Surb Xac), Ostwand",26223,18,"Ahtamar, Holy Cross Church (Surb Xac), East Wall"
43,"Schwaben, Regierungsbezirk",2244,18,"Schwaben, Region of"
43,"Kassel, Regierungsbezirk",178,17,"Kassel, Region of"
43,Friaul-Julisch Venetien,16113,17,Friuli-Venezia Giulia
43,"Udine, Provincia",16114,17,"Udine, Provincia"
43,Friuli-Venezia Giulia,16115,17,Friuli-Venezia Giulia
43,Cividale del Friuli,38857,17,Cividale del Friuli
43,"Viehof (Tjulenino), Kaliningradskaja oblast, Russland",47228,17,"Viehof (Tjulenino) Kaliningradskaya oblast, Russia"
43,München :,255,16,Munich:
43,"Ahtamar, Heiligkreuzkirche (Surb Xac), Nordwand",78847,16,"Ahtamar, Holy Cross Church (Surb Xac), north wall"
43,Quedlinburg,4478,15,Quedlinburg
43,Karlsruhe KA; Synagoge,9974,15,Karlsruhe KA; Synagogue
43,"Aachen, Regierungsbezirk",11,15,"Aachen, Government District"
43,Aachen,12,15,Aachen
43,Athos,8893,14,Athos
43,"Halle, Regierungsbezirk",624,14,"Hall, Government District"
43,"Quedlinburg, Kreis",8645,14,"Quedlinburg, district"
43,Auggen FR; Bahnhof,21603,14,Auggen FR; railway station
43,[Nürnberg],2197,14,[Nuremberg]
43,[Köln],3167,14,[Cologne]
43,"Gannat, Eglise Sainte-Croix, Kirchenschatz",1445,13,"Gannat, Eglise Sainte-Croix, church treasure"
43,"Ahtamar, Heiligkreuzkirche (Surb Xac), Südwand",12795,13,"Ahtamar, Holy Cross Church (Surb Xac), south wall"
43,Sigmaringen SIG; Kunstanstalt Pelz,83619,13,Sigmaringen SIG; Kunstanstalt fur
43,Haigerloch BL,90,12,Haigerloch BL
43,Lichtenberg,5327,12,Lichtenberg
43,Bamberg,244,12,Bamberg
43,"Oberfranken, Regierungsbezirk",16852,12,"Upper Franconia, Regierungsbezirk"
43,"Nordwürttemberg, Regierungsbezirk",242,12,"Nordwürttemberg, Regierungsbezirk"
43,Oppurg SOK,1642,12,Oppurg SOK
43,Beuron SIG; Kloster,3697,12,Beuron SIG; Convent
43,"Quedlinburg, Ehemalige Damenstiftskirche Sankt Servatii",8646,12,"Quedlinburg, Former Damenstiftskirche Sankt Servatius"
43,[Speyer],5531,12,[Speyer]
43,Rhein (Gewässer),17780,11,Rhine (waters)
43,[Reutlingen],38083,11,[Reutlingen]
43,"Grottaferrata, Basilianer-Abtei, Bibliothek",12471,11,"Grottaferrata, Basilian abbey library"
43,Bremen,318,11,Bremen
43,Eberbach HD; Synagoge,57486,11,Eberbach HD; Synagogue
43,Venetien,4145,11,Veneto
43,Veneto,4146,11,Veneto
44,Stuttgart,10,2123,Stuttgart
44,Sigmaringen,5,1206,Sigmaringen
44,Freiburg im Breisgau,17,1098,Freiburg in Breisgau
44,München,48,987,Munich
44,kreisfrei,14,961,county
44,Karlsruhe,9,705,Karlsruhe
44,Dresden,2,616,Dresden
44,Wertheim,51,387,Wertheim
44,Bayern,233,363,Bavaria
44,Ludwigsburg,1,351,Ludwigsburg
44,Berlin,18,279,Berlin
44,Nordrhein-Westfalen,13,268,North Rhine-Westphalia
44,"Oberbayern, Regierungsbezirk",234,258,"Upper Bavaria, Region of"
44,"Köln, Regierungsbezirk",56,244,"Cologne, Region of"
44,Köln,57,225,Cologne
44,Niedersachsen,328,208,Lower Saxony
44,Hildesheim,1256,206,Hildesheim
44,"Hildesheim, Regierungsbezirk",1257,201,"Hildesheim, Regierungsbezirk"
44,"Hildesheim, Kreis",1258,201,"Hildesheim, district"
44,Frankreich,686,180,France
44,Deutschland,38,157,Germany
44,Hessen,71,145,Hesse
44,Neuenstein,43,124,Neuenstein
44,Rheinland-Pfalz,184,117,Rheinland-Pfalz
44,Brüssel,798,111,Brussels
44,[S.l.],41,100,[S.L.]
44,"Darmstadt, Regierungsbezirk",72,99,"Darmstadt, Regierungsbezirk"
44,Darmstadt,23,85,Darmstadt
44,"Rheinhessen-Pfalz, Regierungsbezirk",239,76,"Rheinhessen-Pfalz, Regierungsbezirk"
44,Italien,451,69,Italy
44,[Straßburg],3265,67,[Strasbourg]
44,Île-de-France,1007,57,Île-de-France
44,Mitte,160,52,Center
44,Paris,15,52,Paris
44,Sigmaringen SIG; Schloss,6401,52,Sigmaringen SIG; Castle
44,"Paris, Département",1008,51,"Paris, Territory"
44,Bamberg,244,49,Bamberg
44,Sigmaringen SIG; Schloß,9553,48,Sigmaringen SIG; Castle
44,"Hildesheim, Sankt Maria, Westvorhalle",3625,46,"Hildesheim, Santa Maria, West Porch"
44,Speyer,3202,46,Speyer
44,"Oberfranken, Regierungsbezirk",16852,44,"Upper Franconia, Regierungsbezirk"
44,Lombardei,2376,44,Lombardy
44,Lombardia,2378,44,Lombardia
44,Brescia,9764,44,Brescia
44,"Brescia, Provincia",12399,44,"Brescia, Provincia"
44,Trier,185,43,Trier
44,"Kassel, Regierungsbezirk",178,43,"Kassel, Region of"
44,[Basel],3994,43,[Basel]
44,Nürnberg,54,43,Nuremberg
44,"Trier, Regierungsbezirk",186,41,"Trier, Regierungsbezirk"
44,"Mittelfranken, Regierungsbezirk",3052,37,"Middle Franconia, Regierungsbezirk"
44,"Montecassino, Abbazia di, Abbazia di Montecassino, Bibliothek",4744,36,"Montecassino Abbazia di, Abbazia di Montecassino, library"
44,Vatikan,1827,36,Vatican
44,Baden-Württemberg,243,33,Baden-Wurttemberg
44,"Fulda, Kreis",457,33,"Fulda, county"
44,Fulda,458,33,Fulda
44,"[S.l.],",492,32,[S.L.]
44,Sigmaringen SIG,368,31,Sigmaringen SIG
44,Echternach,38662,31,Echternach
44,"Hildesheim, Sankt Maria, Querhaus (Südseite)",45938,31,"Hildesheim, Santa Maria, transept (south side)"
44,Tübingen TÜ; Gebr. Metz,3312,30,Tübingen TÜ; Gebr. Metz
44,[Augsburg],672,30,[Augsburg]
44,Nimwegen,42186,30,Nijmegen
44,"Escorial, El",21120,29,"Escorial, El"
44,"Luxemburg, Großherzogtum",29027,29,"Luxembourg, Grand Duchy"
44,"Grevenmacher, Kanton",38663,29,"Grevenmacher, Canton"
44,"Echternach, Kreis",38664,29,"Echternach, district"
44,"Nordwürttemberg, Regierungsbezirk",242,27,"Nordwürttemberg, Regierungsbezirk"
44,Sachsen-Anhalt,626,26,Saxony-Anhalt
44,Marburg,70,26,Marburg
44,Pleidelsheim LB,2097,25,Pleidelsheim LB
44,"Grottaferrata, Basilianer-Abtei, Bibliothek",12471,24,"Grottaferrata, Basilian abbey library"
44,Bonn,699,23,Bonn
44,"Nivelles (Brabant), Stiftskirche Sankt Gertrud, Inneres",45881,23,"Nivelles (Brabant), Collegiate Church of Saint Gertrude, Home Affairs"
44,Mainz,62,22,Mainz
44,Donau (Gewässer),7387,22,Danube (water)
44,"Aachen, Katholischer Dom Sankt Marien / Münster, Chor",10311,21,"Aachen, Catholic Cathedral St. Mary's / Münster, Choir"
44,Worms,5515,21,Worms
44,Auvergne,17130,20,Auvergne
44,"Gerdauen (Želežnodoroznyj), Kaliningradskaja oblast, Russland",6971,20,"Gerdauen (Želežnodoroznyj) Kaliningradskaya oblast, Russia"
44,"Puy, Le",17128,19,"Puy, Le"
44,"Haute-Loire, Département",17129,19,"Haute-Loire, département"
44,"Estany, Santa Maria de L'Estany, Südflügel, Kreuzgang",50932,19,"Estany, Santa Maria de L'Estany, south wing, cloister"
44,"Halle, Regierungsbezirk",624,18,"Hall, Government District"
44,Centre,2406,18,Centre
44,Bremen,318,17,Bremen
44,Reichenau,4891,17,Reichenau
44,Lazio,453,17,Lazio
44,Latium,455,17,Lazio
44,"[Lorsch],",3799,17,[Lorsch]
44,Tours,2570,16,Tours
44,München :,255,16,Munich:
44,Tongeren,18145,15,Tongeren
44,"Indre-et-Loire, Département",2569,15,"Indre-et-Loire, département"
44,Karlsruhe KA; Synagoge,9974,15,Karlsruhe KA; Synagogue
44,Athos,8893,14,Athos
44,Auggen FR; Bahnhof,21603,14,Auggen FR; railway station
44,[Nürnberg],2197,14,[Nuremberg]
44,Subiaco,15264,14,Subiaco
44,Augsburg,66,14,Augsburg
45,Stuttgart,10,2657,Stuttgart
45,kreisfrei,14,2172,county
45,Dresden,2,2144,Dresden
45,München,48,1957,Munich
45,Sigmaringen,5,1217,Sigmaringen
45,Freiburg im Breisgau,17,1122,Freiburg in Breisgau
45,Karlsruhe,9,798,Karlsruhe
45,Frankreich,686,640,France
45,Baden-Württemberg,243,636,Baden-Wurttemberg
45,Bayern,233,606,Bavaria
45,"Oberbayern, Regierungsbezirk",234,555,"Upper Bavaria, Region of"
45,Hessen,71,522,Hesse
45,Berlin,18,507,Berlin
45,"Nordwürttemberg, Regierungsbezirk",242,470,"Nordwürttemberg, Regierungsbezirk"
45,Wertheim,51,444,Wertheim
45,Deutschland,38,438,Germany
45,Ludwigsburg,1,399,Ludwigsburg
45,"Kassel, Regierungsbezirk",178,318,"Kassel, Region of"
45,Nordrhein-Westfalen,13,305,North Rhine-Westphalia
45,"Fulda, Kreis",457,264,"Fulda, county"
45,Fulda,458,264,Fulda
45,Rheinland-Pfalz,184,231,Rheinland-Pfalz
45,Niedersachsen,328,216,Lower Saxony
45,Paris,15,204,Paris
45,"Köln, Regierungsbezirk",56,201,"Cologne, Region of"
45,Île-de-France,1007,201,Île-de-France
45,Trier,185,197,Trier
45,Hildesheim,1256,196,Hildesheim
45,"Paris, Département",1008,195,"Paris, Territory"
45,"Trier, Regierungsbezirk",186,194,"Trier, Regierungsbezirk"
45,Italien,451,191,Italy
45,"Hildesheim, Regierungsbezirk",1257,188,"Hildesheim, Regierungsbezirk"
45,"Hildesheim, Kreis",1258,188,"Hildesheim, district"
45,"Darmstadt, Regierungsbezirk",72,186,"Darmstadt, Regierungsbezirk"
45,Brüssel,798,181,Brussels
45,Köln,57,173,Cologne
45,Toskana,702,143,Tuscany
45,Toscana,703,142,Toscana
45,[S.l.],41,142,[S.L.]
45,Darmstadt,23,140,Darmstadt
45,Siena,3581,136,Siena
45,Neuenstein,43,134,Neuenstein
45,"Siena, Provincia",3582,133,"Siena, Provincia"
45,Bourgogne,1119,105,Bourgogne
45,"Siegburg, Katholische Pfarrkirche Sankt Servatius, Schatzkammer",14633,89,"Siegburg, Catholic parish church Sankt Servatius, treasury"
45,Gent,320,79,Gent
45,Sachsen-Anhalt,626,79,Saxony-Anhalt
45,Halberstadt,2217,76,Halberstadt
45,"Tournai, Notre-Dame",30698,73,"Tournai, Notre Dame"
45,Lüttich,5296,71,Liege
45,"Magdeburg, Regierungsbezirk",2221,70,"Magdeburg, Regierungsbezirk"
45,"Halberstadt, Kreis",2220,69,"Halberstadt, district"
45,London,161,68,London
45,[Straßburg],3265,67,[Strasbourg]
45,Engelberg (Obwalden),15575,65,Engelberg (Obwalden)
45,Centre,2406,64,Centre
45,"Köln, Sankt Pantaleon",8286,61,"Cologne, Sankt Pantaleon"
45,Mainz,62,60,Mainz
45,"Mans, Le, Saint-Julien, Langhaus, Südseite",18650,60,"Mans, Le, Saint-Julien, nave, south side"
45,Marburg,70,59,Marburg
45,"Köln, Dom Sankt Peter und Maria",855,56,"Cologne, Dom Sankt Peter and Mary"
45,"Südbaden, Regierungsbezirk",812,56,"Südbaden, Regierungsbezirk"
45,Vézelay,4184,54,Vézelay
45,"Monreale, Santa Maria la Nuova",16014,54,"Monreale, Santa Maria la Nuova"
45,"Yonne, Département",20810,54,"Yonne, Territory"
45,Mitte,160,53,Center
45,Sigmaringen SIG; Schloss,6401,52,Sigmaringen SIG; Castle
45,Picardie,11645,49,Picardie
45,Frankfurt (Main),856,48,Frankfurt (Main)
45,Sigmaringen SIG; Schloß,9553,48,Sigmaringen SIG; Castle
45,"Karlsruhe, Regierungsbezirk",1610,47,"Karlsruhe, Regierungsbezirk"
45,Österreich,606,47,Austria
45,Champagne-Ardenne,11130,47,Champagne-Ardenne
45,Tours,2570,47,Tours
45,"Monreale, Santa Maria la Nuova, Westportal",17563,46,"Monreale, Santa Maria la Nuova, West Portal"
45,"Indre-et-Loire, Département",2569,46,"Indre-et-Loire, département"
45,Salzburg,701,45,Salzburg
45,Donaueschingen,814,44,Donaueschingen
45,"Saint-Gilles (Gard), Ehemalige Abteikirche Saint-Gilles",34987,44,"Saint-Gilles (Gard), Former Abbey of Saint-Gilles"
45,"Ripoll, Santa Maria",37301,44,"Ripoll, Santa Maria"
45,[Basel],3994,43,[Basel]
45,Westfassade,6684,42,West Facade
45,Amiens,5207,42,Amiens
45,"Somme, Département",11644,42,"Somme, Territory"
45,Schwarzwald-Baar-Kreis,813,42,Schwarzwald-Baar-Kreis
45,"Ravello, San Pantaleone, Hauptfassade",12023,41,"Ravello, San Pantaleone, main facade"
45,Reims,4873,41,Reims
45,"[S.l.],",492,40,[S.L.]
45,Midi-Pyrénées,29048,40,Midi-Pyrénées
45,"Marburg-Biedenkopf, Kreis",179,39,"Marburg-Biedenkopf, district"
45,"Marne, Département",11131,39,"Marne, Territory"
45,"Ravensburg, Kreis",8872,39,"Ravensburg, district"
45,"Zeil, Schloss",20047,39,"Zeil, Castle"
45,Bonn,699,38,Bonn
45,"Palermo, Palazzo Reale &amp; Palazzo dei Normanni, Cappella Palatina",68272,38,"Palermo, Palazzo Reale & amp; Palazzo dei Normanni, Palatine Chapel"
45,Münster (Westfalen),1743,37,Münster (Westfalen)
45,"Rheinhessen-Pfalz, Regierungsbezirk",239,36,"Rheinhessen-Pfalz, Regierungsbezirk"
45,"Münster, Regierungsbezirk",1744,35,"Münster, Region of"
45,"Benevent, Santa Sofia, Kreuzgang",11866,34,"Benevento, Santa Sofia, cloister"
45,Toulouse,7571,34,Toulouse
46,Stuttgart,10,2462,Stuttgart
46,Dresden,2,1312,Dresden
46,Sigmaringen,5,1208,Sigmaringen
46,kreisfrei,14,1140,county
46,Freiburg im Breisgau,17,1105,Freiburg in Breisgau
46,München,48,1054,Munich
46,Karlsruhe,9,728,Karlsruhe
46,Baden-Württemberg,243,443,Baden-Wurttemberg
46,Wertheim,51,395,Wertheim
46,Ludwigsburg,1,362,Ludwigsburg
46,Hessen,71,359,Hesse
46,Berlin,18,358,Berlin
46,Frankreich,686,358,France
46,"Nordwürttemberg, Regierungsbezirk",242,356,"Nordwürttemberg, Regierungsbezirk"
46,Deutschland,38,262,Germany
46,"Kassel, Regierungsbezirk",178,225,"Kassel, Region of"
46,"Fulda, Kreis",457,213,"Fulda, county"
46,Fulda,458,213,Fulda
46,Bayern,233,194,Bavaria
46,"Oberbayern, Regierungsbezirk",234,175,"Upper Bavaria, Region of"
46,Nordrhein-Westfalen,13,156,North Rhine-Westphalia
46,[S.l.],41,132,[S.L.]
46,Italien,451,127,Italy
46,Neuenstein,43,127,Neuenstein
46,"Darmstadt, Regierungsbezirk",72,121,"Darmstadt, Regierungsbezirk"
46,"Köln, Regierungsbezirk",56,120,"Cologne, Region of"
46,Rheinland-Pfalz,184,117,Rheinland-Pfalz
46,Köln,57,113,Cologne
46,Darmstadt,23,96,Darmstadt
46,Toskana,702,93,Tuscany
46,Trier,185,93,Trier
46,Toscana,703,92,Toscana
46,"Trier, Regierungsbezirk",186,91,"Trier, Regierungsbezirk"
46,Siena,3581,88,Siena
46,Bourgogne,1119,87,Bourgogne
46,"Siena, Provincia",3582,85,"Siena, Provincia"
46,Niedersachsen,328,82,Lower Saxony
46,Hildesheim,1256,75,Hildesheim
46,"Tournai, Notre-Dame",30698,73,"Tournai, Notre Dame"
46,"Hildesheim, Regierungsbezirk",1257,68,"Hildesheim, Regierungsbezirk"
46,"Hildesheim, Kreis",1258,68,"Hildesheim, district"
46,[Straßburg],3265,67,[Strasbourg]
46,London,161,66,London
46,Gent,320,64,Gent
46,Brüssel,798,59,Brussels
46,Vézelay,4184,54,Vézelay
46,Mitte,160,53,Center
46,Sigmaringen SIG; Schloss,6401,52,Sigmaringen SIG; Castle
46,Île-de-France,1007,51,Île-de-France
46,"Yonne, Département",20810,51,"Yonne, Territory"
46,Paris,15,49,Paris
46,Sigmaringen SIG; Schloß,9553,48,Sigmaringen SIG; Castle
46,"Paris, Département",1008,46,"Paris, Territory"
46,[Basel],3994,43,[Basel]
46,"Ravensburg, Kreis",8872,39,"Ravensburg, district"
46,"Zeil, Schloss",20047,39,"Zeil, Castle"
46,Midi-Pyrénées,29048,39,Midi-Pyrénées
46,Sachsen-Anhalt,626,38,Saxony-Anhalt
46,Halberstadt,2217,37,Halberstadt
46,"Südbaden, Regierungsbezirk",812,36,"Südbaden, Regierungsbezirk"
46,"[S.l.],",492,34,[S.L.]
46,"Benevent, Santa Sofia, Kreuzgang",11866,34,"Benevento, Santa Sofia, cloister"
46,Schwarzwald-Baar-Kreis,813,34,Schwarzwald-Baar-Kreis
46,Donaueschingen,814,34,Donaueschingen
46,Mainz,62,33,Mainz
46,"Halberstadt, Kreis",2220,33,"Halberstadt, district"
46,"Magdeburg, Regierungsbezirk",2221,33,"Magdeburg, Regierungsbezirk"
46,"Haute-Garonne, Département",34108,33,"Haute-Garonne, Territory"
46,"Palermo, Palazzo Reale &amp; Palazzo dei Normanni, Cappella Palatina",68272,33,"Palermo, Palazzo Reale & amp; Palazzo dei Normanni, Palatine Chapel"
46,Toulouse,7571,32,Toulouse
46,Sigmaringen SIG,368,31,Sigmaringen SIG
46,"Kitta (Mani), Agios Georgios",213,30,"Kitta (Mani), Agios Georgios"
46,Tübingen TÜ; Gebr. Metz,3312,30,Tübingen TÜ; Gebr. Metz
46,[Augsburg],672,30,[Augsburg]
46,Westfassade,6684,29,West Facade
46,Lüttich,5296,29,Liege
46,Champagne-Ardenne,11130,29,Champagne-Ardenne
46,"Saint-Gilles (Gard), Ehemalige Abteikirche Saint-Gilles",34987,28,"Saint-Gilles (Gard), Former Abbey of Saint-Gilles"
46,Languedoc-Roussillon,7976,27,Languedoc-Roussillon
46,Engelberg (Obwalden),15575,27,Engelberg (Obwalden)
46,Frankfurt (Main),856,26,Frankfurt (Main)
46,Picardie,11645,26,Picardie
46,Vatikan,1827,25,Vatican
46,"Rheinhessen-Pfalz, Regierungsbezirk",239,25,"Rheinhessen-Pfalz, Regierungsbezirk"
46,Pleidelsheim LB,2097,25,Pleidelsheim LB
46,Reims,4873,25,Reims
46,"Xanten, Katholische Pfarrkirche Sankt Viktor, Domschatz",61710,24,"Xanten, Catholic parish church of Saint Victor, Domschatz"
46,"Aude, Département",17976,23,"Aude, Territory"
46,Narbonne,17977,23,Narbonne
46,"Saône-et-Loire, Département",18025,23,"Saône-et-Loire, département"
46,Amiens,5207,23,Amiens
46,"Somme, Département",11644,23,"Somme, Territory"
46,"Huesca, Monasterio de San Pedro el Viejo, Südflügel, Kreuzgang",32694,23,"Huesca, Monasterio de San Pedro el Viejo, south wing, cloister"
46,"Marne, Département",11131,23,"Marne, Territory"
46,"Tavant, Saint-Nicolas, Krypta",7496,22,"Tavant, Saint-Nicolas, crypt"
46,Donau (Gewässer),7387,22,Danube (water)
46,"Estany, Iglesia de Santa María, Südflügel, Kreuzgang",48323,21,"Estany, Iglesia de Santa María, south wing, cloister"
46,Aquitaine,4451,20,Aquitaine
46,"Hildesheim, Sankt Maria, Krypta",52171,20,"Hildesheim, Santa Maria, crypt"
46,Marburg,70,20,Marburg
47,Stuttgart,10,2521,Stuttgart
47,München,48,1693,Munich
47,kreisfrei,14,1515,county
47,Dresden,2,1475,Dresden
47,Sigmaringen,5,1217,Sigmaringen
47,Freiburg im Breisgau,17,1121,Freiburg in Breisgau
47,Karlsruhe,9,787,Karlsruhe
47,Bayern,233,468,Bavaria
47,Frankreich,686,449,France
47,Wertheim,51,440,Wertheim
47,Baden-Württemberg,243,433,Baden-Wurttemberg
47,"Oberbayern, Regierungsbezirk",234,427,"Upper Bavaria, Region of"
47,Ludwigsburg,1,396,Ludwigsburg
47,Berlin,18,380,Berlin
47,"Nordwürttemberg, Regierungsbezirk",242,334,"Nordwürttemberg, Regierungsbezirk"
47,Deutschland,38,270,Germany
47,Hessen,71,243,Hesse
47,Nordrhein-Westfalen,13,195,North Rhine-Westphalia
47,Paris,15,181,Paris
47,Île-de-France,1007,180,Île-de-France
47,"Paris, Département",1008,174,"Paris, Territory"
47,Niedersachsen,328,173,Lower Saxony
47,Rheinland-Pfalz,184,156,Rheinland-Pfalz
47,Hildesheim,1256,154,Hildesheim
47,"Hildesheim, Regierungsbezirk",1257,151,"Hildesheim, Regierungsbezirk"
47,"Hildesheim, Kreis",1258,151,"Hildesheim, district"
47,Brüssel,798,140,Brussels
47,[S.l.],41,139,[S.L.]
47,Neuenstein,43,131,Neuenstein
47,Trier,185,126,Trier
47,"Trier, Regierungsbezirk",186,125,"Trier, Regierungsbezirk"
47,"Darmstadt, Regierungsbezirk",72,118,"Darmstadt, Regierungsbezirk"
47,"Kassel, Regierungsbezirk",178,111,"Kassel, Region of"
47,"Köln, Regierungsbezirk",56,105,"Cologne, Region of"
47,Italien,451,102,Italy
47,"Siegburg, Katholische Pfarrkirche Sankt Servatius, Schatzkammer",14633,84,"Siegburg, Catholic parish church Sankt Servatius, treasury"
47,Köln,57,80,Cologne
47,Darmstadt,23,79,Darmstadt
47,"Tournai, Notre-Dame",30698,73,"Tournai, Notre Dame"
47,Sachsen-Anhalt,626,69,Saxony-Anhalt
47,London,161,67,London
47,[Straßburg],3265,67,[Strasbourg]
47,Halberstadt,2217,67,Halberstadt
47,Engelberg (Obwalden),15575,65,Engelberg (Obwalden)
47,Toskana,702,64,Tuscany
47,Toscana,703,64,Toscana
47,Siena,3581,64,Siena
47,Centre,2406,63,Centre
47,"Siena, Provincia",3582,62,"Siena, Provincia"
47,"Köln, Sankt Pantaleon",8286,61,"Cologne, Sankt Pantaleon"
47,"Magdeburg, Regierungsbezirk",2221,61,"Magdeburg, Regierungsbezirk"
47,"Mans, Le, Saint-Julien, Langhaus, Südseite",18650,60,"Mans, Le, Saint-Julien, nave, south side"
47,"Fulda, Kreis",457,60,"Fulda, county"
47,Fulda,458,60,Fulda
47,"Halberstadt, Kreis",2220,60,"Halberstadt, district"
47,"Köln, Dom Sankt Peter und Maria",855,56,"Cologne, Dom Sankt Peter and Mary"
47,"Monreale, Santa Maria la Nuova",16014,54,"Monreale, Santa Maria la Nuova"
47,Mitte,160,53,Center
47,Sigmaringen SIG; Schloss,6401,52,Sigmaringen SIG; Castle
47,Sigmaringen SIG; Schloß,9553,48,Sigmaringen SIG; Castle
47,Mainz,62,46,Mainz
47,Picardie,11645,46,Picardie
47,Österreich,606,46,Austria
47,"Monreale, Santa Maria la Nuova, Westportal",17563,46,"Monreale, Santa Maria la Nuova, West Portal"
47,"Indre-et-Loire, Département",2569,46,"Indre-et-Loire, département"
47,Tours,2570,46,Tours
47,Salzburg,701,44,Salzburg
47,Marburg,70,44,Marburg
47,"Karlsruhe, Regierungsbezirk",1610,44,"Karlsruhe, Regierungsbezirk"
47,"Ripoll, Santa Maria",37301,44,"Ripoll, Santa Maria"
47,Lüttich,5296,43,Liege
47,[Basel],3994,43,[Basel]
47,Frankfurt (Main),856,41,Frankfurt (Main)
47,"Ravello, San Pantaleone, Hauptfassade",12023,41,"Ravello, San Pantaleone, main facade"
47,"[S.l.],",492,39,[S.L.]
47,Amiens,5207,39,Amiens
47,"Somme, Département",11644,39,"Somme, Territory"
47,"Marburg-Biedenkopf, Kreis",179,36,"Marburg-Biedenkopf, district"
47,"Südbaden, Regierungsbezirk",812,36,"Südbaden, Regierungsbezirk"
47,Toulouse,7571,34,Toulouse
47,"Petschau, Schloss",46213,34,"Bečov, Castle"
47,"Monreale, Dom Santa Maria la Nuova, Nordportal",12438,33,"Monreale, Cathedral of Santa Maria la Nuova, Nordportal"
47,Midi-Pyrénées,29048,33,Midi-Pyrénées
47,"Haute-Garonne, Département",34108,33,"Haute-Garonne, Territory"
47,Bonn,699,32,Bonn
47,"Rheinhessen-Pfalz, Regierungsbezirk",239,31,"Rheinhessen-Pfalz, Regierungsbezirk"
47,Sigmaringen SIG,368,31,Sigmaringen SIG
47,"Kitta (Mani), Agios Georgios",213,30,"Kitta (Mani), Agios Georgios"
47,Tübingen TÜ; Gebr. Metz,3312,30,Tübingen TÜ; Gebr. Metz
47,Champagne-Ardenne,11130,30,Champagne-Ardenne
47,[Augsburg],672,30,[Augsburg]
47,Thüringen,2287,30,Thuringia
47,"Köln, Sankt Ursula, Goldene Kammer",5404,29,"Cologne, Saint Ursula, Golden Chamber"
47,Münster (Westfalen),1743,28,Münster (Westfalen)
47,Reims,4873,28,Reims
47,Westfassade,6684,27,West Facade
47,"Pisa, Santa Maria Assunta, südliches Querhaus, Ostseite",9643,27,"Pisa, Santa Maria Assunta, southern transept, east side"
47,"Münster, Regierungsbezirk",1744,26,"Münster, Region of"
47,"Sens (Yonne), Saint-Etienne",8903,26,"Sens (Yonne), Saint-Etienne"
47,"Marne, Département",11131,26,"Marne, Territory"
48,Stuttgart,10,3250,Stuttgart
48,Ludwigsburg,1,3088,Ludwigsburg
48,Dresden,2,2285,Dresden
48,München,48,2004,Munich
48,kreisfrei,14,1469,county
48,Karlsruhe,9,1375,Karlsruhe
48,Sigmaringen,5,1270,Sigmaringen
48,Freiburg im Breisgau,17,1128,Freiburg in Breisgau
48,Wertheim,51,525,Wertheim
48,Bayern,233,519,Bavaria
48,Berlin,18,478,Berlin
48,Hessen,71,437,Hesse
48,"Oberbayern, Regierungsbezirk",234,419,"Upper Bavaria, Region of"
48,Baden-Württemberg,243,381,Baden-Wurttemberg
48,Deutschland,38,345,Germany
