timeId,name,affiliateId,count,nameEn
34,Musée National du Louvre (Paris),12953,9,Musée National du Louvre (Paris)
34,"Cima da Conegliano, Giovanni Battista",69694,9,"Cima da Conegliano, Giovanni Battista"
34,Dom und Domschatz Halberstadt (Halberstadt),5213,9,Dom und Domschatz Halberstadt (Halberstadt)
35,Bayerische Staatsbibliothek (München),685,612,Bavarian State Library (Munich)
35,Leopold Adler,7885,571,Leopold Adler
35,Staatsbibliothek zu Berlin - Preußischer Kulturbesitz (Berlin),1744,440,Berlin State Library - Prussian Cultural Heritage Foundation (Berlin)
35,Württembergische Landesbibliothek (Stuttgart),393,405,Wurttemberg State Library (Stuttgart)
35,Oskar Netoliczka,1727,308,Oskar Netoliczka
35,"Aufsberg, Lala (Fotograf)",537,300,"Aufsberg, Lala (Photographer)"
35,Meister von Naumburg,11652,289,Master of Naumburg
35,Messbildstelle Dresden (Fotograf),195,266,MESSBILDSTELLE Dresden (Photographer)
35,Hessische Landesbibliothek Fulda (Fulda),877,255,Hessian Library Fulda (Fulda)
35,Simon von Taisten,6331,162,Simon von Taisten
35,Hessische Landes- und Hochschulbibliothek (Darmstadt),129,150,Hessian state and university library (Darmstadt)
35,Dom und Domschatz Halberstadt (Halberstadt),5213,136,Dom und Domschatz Halberstadt (Halberstadt)
35,Bibliothèque Nationale (Paris),8726,131,Bibliothèque Nationale (Paris)
35,Bayerisches Nationalmuseum (München),917,106,Bavarian National Museum (Munich)
35,"Hermann (Thüringen, Landgraf, 1)",34292,96,"Hermann (Thuringia, Landgrave, 1)"
35,"Rosner, Johann",13338,95,"Rosner, Johann"
35,"Möbius, Walter (Fotograf)",2833,88,"Möbius, Walter (Photographer)"
35,"Pisano, Giovanni",593,84,"Pisano, Giovanni"
35,St. Peter Mainz,6906,80,St. Peter Mainz
35,"Beckmann, ? (Fotograf)",270,80,Beckmann? (Photographer)
35,"Hildebrand, Gustav (Fotograf)",58,79,"Hildebrand, Gustav (Photographer)"
35,"Welter, Michael",10551,77,"Welter, Michael"
35,Kommende Mergentheim,7991,77,Coming Mergentheim
35,Universitätsmuseum für Kunst und Kulturgeschichte (Marburg),1416,76,University Museum of Art and Cultural History (Marburg)
35,"Wale, Johannes",30424,75,"Whales, Johannes"
35,Unbekannter Fotograf (Fotograf),585,75,Fotocommunity (Photographer)
35,"Rudolf I. <von Habsburg>; König, 1218-1291 | 11860371X",6432,65,"Rudolf I. <von Habsburg>; King, 1218-1291 | 11860371X"
35,"Pisano, Nicola (1220)",73579,63,"Pisano, Nicola (1220)"
35,Liebfrauen Mainz,10130,61,Liebfrauen Mainz
35,Bibliothèque Royale Albert Ier (Brüssel),10028,59,Bibliothèque Royale Albert Ier (Brussels)
35,Altmünster Mainz,1261,58,Altmünster Mainz
35,Bischöfliches Dom- und Diözesanmuseum (Mainz),2263,56,Episcopal Cathedral and Diocesan Museum (Mainz)
35,"Repgow, Eike",89275,56,"Repgow, Eike"
35,"Antelami, Benedictus",231541,56,"Antelami, Benedictus"
35,Niedersächsisches Landesverwaltungsamt Hannover,63986,55,Lower Saxony Landesverwaltungsamt Hannover
35,Schnütgen-Museum (Köln),7052,53,Schnütgen-Museum (Cologne)
35,Bibliothek des Klosters Iviron (Athos),24200,52,Library of the Monastery Iviron (Athos)
35,Germanisches Nationalmuseum (Nürnberg),9751,51,Germanisches Nationalmuseum (Nuremberg)
35,Generaldirektion der Bad. Staatseisenbahnen Karlsruhe,1514,50,General of the bathroom. State Railways Karlsruhe
35,"Richter, Regine (Fotograf)",61,44,"Richter, Regine (Photographer)"
35,aus dem vorderösterreichischen Archiv,4634,44,from the front Austrian Archives
35,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Skulpturensammlung (Berlin),594,41,National Museums in Berlin - Prussian Cultural Heritage - Sculpture Collection (Berlin)
35,Musée de Cluny (Paris),9161,39,Musée de Cluny (Paris)
35,Kloster Bronnbach,2340,38,Monastery Bronnbach
35,Stift Melk — Stiftsbibliothek (Melk),62048,37,Melk Abbey - Abbey Library (Melk)
35,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Völkerkunde (Berlin),1824,36,National Museums in Berlin - Prussian Cultural Heritage - the Museum of Ethnology (Berlin)
35,"Heinrich (VII.); König, 1211-1242",120124,36,"Heinrich (VII.); King, 1211-1242"
35,private Sammlung (Amsterdam),28228,35,private collection (Amsterdam)
35,Universitätsbibliothek (Heidelberg),720,35,University Library (Heidelberg)
35,"Kaubisch, Oskar (Fotograf)",3560,34,"Kaubisch, Oskar (Photographer)"
35,"Friedrich II.; Kaiser, 1194-1250",2535,33,"Friedrich II .; Kaiser, 1194-1250"
35,"Möckel, Gotthilf Ludwig",28517,33,"Moeckel, Gotthilf Ludwig"
35,Stadtbibliothek (Nürnberg),7692,32,City Library (Nuremberg)
35,aus dem Archiv der Deutsch-Ordens-Kommende Freiburg,14646,32,from the archives of the German Order of Coming-Freiburg
35,"Pötzsch, Martin",12390,32,"Pötzsch, Martin"
35,Biblioteca Apostolica Vaticana (Vatikan),4201,31,Biblioteca Apostolica Vaticana (Vatican)
35,Stadt Mainz,2295,31,City Mainz
35,"Albrecht I. von Österreich; König, 1255-1308",74463,31,"Albert I of Austria; King, 1255-1308"
35,Manuel Panselinos,394469,31,Manuel Panselinos
35,"Gebr. Metz, Tübingen",8282,30,"Gebr. Metz, Tübingen"
35,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Islamische Kunst (Berlin),31357,30,National Museums in Berlin - Prussian Cultural Heritage - Museum of Islamic Art (in Berlin)
35,Giotto di Bondone,22085,30,Giotto di Bondone
35,Bibliothèque Municipale (Dijon),86172,30,Bibliothèque Municipale (Dijon)
35,"König, Christoph",90052,30,"King, Christoph"
35,Metropolitankapitel (Köln),13866,29,Metropolitan Chapter (Cologne)
35,aus dem Hochberger Archiv,1478,29,from the Hochbergerstrasse archive
35,"Photographie und Verlag Bernhard Wehnert, Wertheim a.M.",94330,29,"Photography and publishing Bernhard Wehnert, Wertheim am"
35,Musée de Picardie (Amiens),32129,29,Musée de Picardie (Amiens)
35,Dombauhütte Köln,13867,28,Dombauhütte Cologne
35,"Hebeisen, Gustav; Archivar, Museumsdirektor, 1875-1940",16584,28,"Hebeisen, Gustav; Archivist, museum director, 1875-1940"
35,Biblioteca Comunale (Siena),8767,28,Biblioteca Comunale (Siena)
35,Domschatzkammer (Aachen),28465,28,Domschatzkammer (Aachen)
35,"Robert (Boron, de)",106423,28,"Robert (Boron, de)"
35,Rheinisches Landesmuseum (Trier),6111,28,Rheinisches Landesmuseum (Trier)
35,Stiftsbibliothek Benediktinerkloster Engelberg (Engelberg (Obwalden)),44959,28,Abbey Library Benedictine monastery in Engelberg (Engelberg (Obwalden))
35,Arnolfo di Cambio,12223,27,Arnolfo di Cambio
35,"Stephan, Johann",13868,26,"Stephan, Johann"
35,Bibliothèque Nationale — Bibliothèque de l'Arsenal (Paris),14604,26,Bibliothèque Nationale - Bibliothèque de l'Arsenal (Paris)
35,"Verdi, Giuseppe",84,26,"Verdi, Giuseppe"
35,"Herbel, Charles",90341,26,"Herbel, Charles"
35,Bischöfliches Dom- und Diözesanmuseum (Trier),1877,25,Episcopal Cathedral and Diocesan Museum (Trier)
35,Rheinisches Landesmuseum Bonn mit Regionalmuseum Xanten (Bonn),30308,23,Rheinisches Landesmuseum Bonn with Regional Museum Xanten (Bonn)
35,Reichklara Mainz,2007,22,Reichklara Mainz
35,?,8115,22,?
35,Abtei Saint-Maurice — Kirchenschatz (Saint-Maurice (Wallis)),35629,22,Abbey Saint-Maurice - Church Treasurer (Saint-Maurice (Valais))
35,Musée de l'Oeuvre Notre-Dame (Straßburg),27484,22,Musee de l'Oeuvre Notre Dame (Strasbourg)
35,Museum voor Stenen Voorwerpen (Gent),571,22,Museum voor Stenen voorwerpen (Gent)
35,"Adolf von Nassau; König, 1255-1298",59393,22,"Adolf of Nassau; King, 1255-1298"
35,Katharinenkloster — Ikonensammlung (Katharinenkloster (Sinai)),6884,21,Saint Catherine's Monastery - Icon collection (St. Catherine's Monastery (Sinai))
35,Werner,3040,21,Werner
35,Fürstlich Fürstenbergische Schloßbibliothek (Donaueschingen),48248,21,Fürstlich Fürstenberg Castle Library (Donaueschingen)
35,Museum Folkwang (Essen),2487,21,Museum Folkwang (Essen)
35,Aargauer Kantonsbibliothek (Aarau),3209,20,Aargau Canton Library (Aarau)
35,Museum für Kunsthandwerk (Frankfurt (Main)),1848,20,Museum of Arts and Crafts (Frankfurt (Main))
35,Benediktinerinnenorden,12885,20,Benedictine Inne north
35,Nikolaus von Verdun (1140),1840,20,Nicholas of Verdun (1140)
35,Trésor de la Cathedrale Notre-Dame (Tournai),30978,20,Trésor de la Cathedrale Notre-Dame (Tournai)
35,St. Johannes Mainz,7199,20,St. John Mainz
35,Hessisches Staatsarchiv (Marburg),1054,20,Hessian State Archives (Marburg)
35,Sammlung über Erwerbungen und Veräußerungen,128365,20,Collection on acquisitions and disposals
36,Leopold Adler,7885,571,Leopold Adler
36,Bayerische Staatsbibliothek (München),685,343,Bavarian State Library (Munich)
36,Staatsbibliothek zu Berlin - Preußischer Kulturbesitz (Berlin),1744,311,Berlin State Library - Prussian Cultural Heritage Foundation (Berlin)
36,Oskar Netoliczka,1727,308,Oskar Netoliczka
36,Meister von Naumburg,11652,280,Master of Naumburg
36,Württembergische Landesbibliothek (Stuttgart),393,240,Wurttemberg State Library (Stuttgart)
36,Messbildstelle Dresden (Fotograf),195,216,MESSBILDSTELLE Dresden (Photographer)
36,Hessische Landesbibliothek Fulda (Fulda),877,214,Hessian Library Fulda (Fulda)
36,"Aufsberg, Lala (Fotograf)",537,201,"Aufsberg, Lala (Photographer)"
36,Simon von Taisten,6331,162,Simon von Taisten
36,"Hermann (Thüringen, Landgraf, 1)",34292,96,"Hermann (Thuringia, Landgrave, 1)"
36,"Rosner, Johann",13338,95,"Rosner, Johann"
36,Dom und Domschatz Halberstadt (Halberstadt),5213,91,Dom und Domschatz Halberstadt (Halberstadt)
36,"Welter, Michael",10551,77,"Welter, Michael"
36,"Wale, Johannes",30424,75,"Whales, Johannes"
36,Unbekannter Fotograf (Fotograf),585,68,Fotocommunity (Photographer)
36,Bayerisches Nationalmuseum (München),917,64,Bavarian National Museum (Munich)
36,"Möbius, Walter (Fotograf)",2833,62,"Möbius, Walter (Photographer)"
36,Hessische Landes- und Hochschulbibliothek (Darmstadt),129,56,Hessian state and university library (Darmstadt)
36,"Repgow, Eike",89275,56,"Repgow, Eike"
36,"Antelami, Benedictus",231541,54,"Antelami, Benedictus"
36,Bibliothèque Nationale (Paris),8726,51,Bibliothèque Nationale (Paris)
36,Generaldirektion der Bad. Staatseisenbahnen Karlsruhe,1514,50,General of the bathroom. State Railways Karlsruhe
36,"Hildebrand, Gustav (Fotograf)",58,49,"Hildebrand, Gustav (Photographer)"
36,Universitätsmuseum für Kunst und Kulturgeschichte (Marburg),1416,48,University Museum of Art and Cultural History (Marburg)
36,Bischöfliches Dom- und Diözesanmuseum (Mainz),2263,38,Episcopal Cathedral and Diocesan Museum (Mainz)
36,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Völkerkunde (Berlin),1824,36,National Museums in Berlin - Prussian Cultural Heritage - the Museum of Ethnology (Berlin)
36,Kloster Bronnbach,2340,34,Monastery Bronnbach
36,Bibliothèque Royale Albert Ier (Brüssel),10028,33,Bibliothèque Royale Albert Ier (Brussels)
36,"Pötzsch, Martin",12390,32,"Pötzsch, Martin"
36,St. Peter Mainz,6906,31,St. Peter Mainz
36,Germanisches Nationalmuseum (Nürnberg),9751,31,Germanisches Nationalmuseum (Nuremberg)
36,"Heinrich (VII.); König, 1211-1242",120124,31,"Heinrich (VII.); King, 1211-1242"
36,Biblioteca Apostolica Vaticana (Vatikan),4201,30,Biblioteca Apostolica Vaticana (Vatican)
36,"Gebr. Metz, Tübingen",8282,30,"Gebr. Metz, Tübingen"
36,Bibliothèque Municipale (Dijon),86172,30,Bibliothèque Municipale (Dijon)
36,"König, Christoph",90052,30,"King, Christoph"
36,"Friedrich II.; Kaiser, 1194-1250",2535,29,"Friedrich II .; Kaiser, 1194-1250"
36,Schnütgen-Museum (Köln),7052,29,Schnütgen-Museum (Cologne)
36,"Photographie und Verlag Bernhard Wehnert, Wertheim a.M.",94330,29,"Photography and publishing Bernhard Wehnert, Wertheim am"
36,"Hebeisen, Gustav; Archivar, Museumsdirektor, 1875-1940",16584,28,"Hebeisen, Gustav; Archivist, museum director, 1875-1940"
36,Biblioteca Comunale (Siena),8767,28,Biblioteca Comunale (Siena)
36,Stiftsbibliothek Benediktinerkloster Engelberg (Engelberg (Obwalden)),44959,28,Abbey Library Benedictine monastery in Engelberg (Engelberg (Obwalden))
36,Domschatzkammer (Aachen),28465,27,Domschatzkammer (Aachen)
36,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Skulpturensammlung (Berlin),594,27,National Museums in Berlin - Prussian Cultural Heritage - Sculpture Collection (Berlin)
36,"Verdi, Giuseppe",84,26,"Verdi, Giuseppe"
36,"Herbel, Charles",90341,26,"Herbel, Charles"
36,Rheinisches Landesmuseum (Trier),6111,26,Rheinisches Landesmuseum (Trier)
36,Musée de Cluny (Paris),9161,26,Musée de Cluny (Paris)
36,"Kaubisch, Oskar (Fotograf)",3560,24,"Kaubisch, Oskar (Photographer)"
36,"Beckmann, ? (Fotograf)",270,24,Beckmann? (Photographer)
36,"Richter, Regine (Fotograf)",61,24,"Richter, Regine (Photographer)"
36,Musée de Picardie (Amiens),32129,24,Musée de Picardie (Amiens)
36,Kommende Mergentheim,7991,23,Coming Mergentheim
36,Rheinisches Landesmuseum Bonn mit Regionalmuseum Xanten (Bonn),30308,22,Rheinisches Landesmuseum Bonn with Regional Museum Xanten (Bonn)
36,?,8115,22,?
36,Abtei Saint-Maurice — Kirchenschatz (Saint-Maurice (Wallis)),35629,22,Abbey Saint-Maurice - Church Treasurer (Saint-Maurice (Valais))
36,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Islamische Kunst (Berlin),31357,22,National Museums in Berlin - Prussian Cultural Heritage - Museum of Islamic Art (in Berlin)
36,Werner,3040,21,Werner
36,Nikolaus von Verdun (1140),1840,20,Nicholas of Verdun (1140)
36,Trésor de la Cathedrale Notre-Dame (Tournai),30978,20,Trésor de la Cathedrale Notre-Dame (Tournai)
36,Fürstlich Fürstenbergische Schloßbibliothek (Donaueschingen),48248,20,Fürstlich Fürstenberg Castle Library (Donaueschingen)
36,Benediktinerinnenorden,12885,19,Benedictine Inne north
36,Bibliothèque Municipal (Dole),51742,18,Bibliothèque Municipal (Dole)
36,"Wagner, Conrad",70519,18,"Wagner, Conrad"
36,"Holzer, ? (1850)",70520,18,Holzer? (1850)
36,"Schulz, K. J.",70521,18,"Schulz, K. J."
36,"Neumair, Jg.",70522,18,"Neumair, Jg."
36,"Wien, Conrad",70523,18,"Vienna, Conrad"
36,Meister des Laacher Samson,62079,17,Master of the Laacher Samson
36,Conrad von Scheyern,73736,17,Conrad von Scheyern
36,"Fink,",6984,17,"Fink,"
36,"Vaillant, Jacques",51998,16,"Vaillant, Jacques"
36,Bischöfliches Dom- und Diözesanmuseum (Trier),1877,16,Episcopal Cathedral and Diocesan Museum (Trier)
36,Museo Provinciale Campano (Capua),19800,16,Museo Provinciale Campano (Capua)
36,Herzogl. Rentkammer Amt Stuttgart,84993,16,Herzogl. Rentkammer Office Stuttgart
36,Städtische Sammlungen — Huldigungssaal (Goslar),228330,16,Municipal Collections - Huldigungssaal (Goslar)
36,Museum der Stadt Worms und Städtische Gemäldegalerie (Worms),80402,16,Museum of the city of Worms and Municipal Art Gallery (Worms)
36,Sammlung über Erwerbungen und Veräußerungen,128365,16,Collection on acquisitions and disposals
36,Liebieghaus (Frankfurt (Main)),4340,15,Liebieghaus (Frankfurt (Main))
36,"Loos, Hans (Fotograf)",39053,15,"Loos, Hans (Photographer)"
36,"Ruof, Bartholomäus",42995,15,"Ruof, Bartholomew"
36,Stadt Ulm,33676,15,City of Ulm
36,"Karpinski, Jürgen (Fotograf)",4232,15,"Karpinski, Jurgen (Photographer)"
36,Museum voor Stenen Voorwerpen (Gent),571,15,Museum voor Stenen voorwerpen (Gent)
36,Byzantinisches Museum (Athen),4612,14,Byzantine Museum (Athens)
36,Aargauer Kantonsbibliothek (Aarau),3209,14,Aargau Canton Library (Aarau)
36,[Günther Zainer],7262,14,[Günther Zainer]
36,[Johann Mentelin],109340,14,[Johann Mentelin]
36,"Wagner, Richard",1935,14,"Wagner, Richard"
36,"Fromiller, Josef Ferdinand",76626,14,"Fromiller, Josef Ferdinand"
36,-Akten Basel-,18172,14,-Proceedings Basel
36,Museum für Kunsthandwerk (Frankfurt (Main)),1848,13,Museum of Arts and Crafts (Frankfurt (Main))
36,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Kunstgewerbemuseum (Berlin),1168,13,National Museums in Berlin - Prussian Cultural Heritage - Museum of Decorative Arts (Berlin)
36,Benediktinerorden,113573,13,Benedictines
36,"Richter, Ludwig <1803>",16947,13,"Richter, Ludwig <1803>"
36,"Kunstanstalt C. Pelz, Sigmaringen",270218,13,"Kunstanstalt C. Fur, Sigmaringen"
36,Meister von Hohenfurth,309537,13,Master of Hohenfurth
36,Museum für Völkerkunde (Frankfurt (Main)),44030,12,Museum of Ethnology (Frankfurt (Main))
36,Liebfrauen Mainz,10130,12,Liebfrauen Mainz
37,Bayerische Staatsbibliothek (München),685,687,Bavarian State Library (Munich)
37,Staatsbibliothek zu Berlin - Preußischer Kulturbesitz (Berlin),1744,575,Berlin State Library - Prussian Cultural Heritage Foundation (Berlin)
37,Leopold Adler,7885,571,Leopold Adler
37,Württembergische Landesbibliothek (Stuttgart),393,429,Wurttemberg State Library (Stuttgart)
37,"Württemberg-Urach, Ludwig I. von; Graf, 1412-1450",194,408,"Württemberg-Urach, Louis I of; Graf, 1412-1450"
37,Oskar Netoliczka,1727,308,Oskar Netoliczka
37,Bayerisches Nationalmuseum (München),917,303,Bavarian National Museum (Munich)
37,"Sigismund; Kaiser, 1368-1437",21511,288,"Sigismund; Kaiser, 1368-1437"
37,Altmünster Mainz,1261,253,Altmünster Mainz
37,Reichklara Mainz,2007,246,Reichklara Mainz
37,"Ghiberti, Lorenzo",1496,236,"Ghiberti, Lorenzo"
37,"Aufsberg, Lala (Fotograf)",537,233,"Aufsberg, Lala (Photographer)"
37,"Fridang, Erhard, Abt von Weingarten",4436,202,"Fridang, Erhard, Abbot of Weingarten"
37,Bibliothèque Royale Albert Ier (Brüssel),10028,200,Bibliothèque Royale Albert Ier (Brussels)
37,"Weingarten, Äbte von; Erhard Fridang",4441,199,"Weingarten, abbots of; Erhard Fridang"
37,Bibliothèque Nationale (Paris),8726,193,Bibliothèque Nationale (Paris)
37,aus dem vorderösterreichischen Archiv,4634,188,from the front Austrian Archives
37,Bibliothèque Muncipal (Grenoble),28124,181,Bibliothèque Muncipal (Grenoble)
37,Martin le Franc,28125,181,Martin le Franc
37,"Jean (Berry, Herzog, 1, le Magnifique)",14046,172,"Jean (Berry, Duke, 1, le Magnifique)"
37,"Ulrich V., Graf",596,171,"Ulrich V., Graf"
37,aus dem Hochberger Archiv,1478,163,from the Hochbergerstrasse archive
37,Simon von Taisten,6331,162,Simon von Taisten
37,"Ruprecht (III.) von der Pfalz; König, 1352-1410",12154,144,"Ruprecht (III.) Of the Palatinate; King, 1352-1410"
37,Kommende Mergentheim,7991,141,Coming Mergentheim
37,St. Johannes Mainz,7199,132,St. John Mainz
37,"Württemberg, Eberhard III. (der Milde); Graf, nach 1362-1417",11915,132,"Württemberg, Eberhard III. (clemency); Graf, by 1362-1417"
37,St. Agnes Mainz,6630,125,St. Agnes Mainz
37,Gesamtarchiv Schenk von Stauffenberg,140,119,Gesamtarchiv Schenk von Stauffenberg
37,Stadtgericht Mainz,12374,119,City Court Mainz
37,"Maria (Geldern, Herzogin)",13641,115,"Maria (Geldern, Duchess)"
37,"Grübel, Heinrich",7722,109,"Grübel, Heinrich"
37,"Sünder, Kaspar",7724,109,"Sinners, Kaspar"
37,"Lederhoser, Joh.",7723,106,"Lederhoser, Joh."
37,"Richter, Regine (Fotograf)",61,103,"Richter, Regine (Photographer)"
37,Kartause Mainz,4616,100,Charterhouse Mainz
37,"Blarer, Johann II. Abt von Weingarten",59554,96,"Blarer, Johann II. Abbot of Weingarten"
37,"Rosner, Johann",13338,95,"Rosner, Johann"
37,"Tod, Oswald, Ammann",4440,93,"Death, Oswald, Ammann"
37,"Weingarten, Äbte von; Johann II. Blarer",59557,92,"Weingarten, abbots of; Johann II. Blarer"
37,Germanisches Nationalmuseum (Nürnberg),9751,90,Germanisches Nationalmuseum (Nuremberg)
37,Liebfrauen Mainz,10130,89,Liebfrauen Mainz
37,"Coler, Johannes",10763,85,"Coler, Johannes"
37,"Rudolf (Ems, von)",10764,85,"Rudolf (EMS,)"
37,Bibliothèque Municipale (Tours),6269,81,Bibliothèque Municipale (Tours)
37,St. Annen-Museum,1568,81,St. Anne's Museum
37,Mainz,13748,80,Mainz
37,Heiliggeistspital Mainz,2265,80,Heiliggeistspital Mainz
37,Bruderschaft der vier Klöster Mainz,3114,78,Brotherhood of the four monasteries Mainz
37,Pseudo-Jacquemart,66334,78,Pseudo-Jacquemart
37,Donatello,2726,77,Donatello
37,"Welter, Michael",10551,77,"Welter, Michael"
37,Offenburg; Henmann,25859,74,Offenburg; Henmann
37,Liebieghaus (Frankfurt (Main)),4340,74,Liebieghaus (Frankfurt (Main))
37,Dom und Domschatz Halberstadt (Halberstadt),5213,73,Dom und Domschatz Halberstadt (Halberstadt)
37,Messbildstelle Dresden (Fotograf),195,72,MESSBILDSTELLE Dresden (Photographer)
37,Domschatz (Trier),325,70,Domschatz (Trier)
37,"Adeltzhoffer, Ulrich",7224,69,"Adeltzhoffer, Ulrich"
37,aus dem Rötteln- und Sausenberger Archiv,6644,68,from the Rötteln- and Sausenberger archive
37,aus dem Archiv der Deutsch-Ordens-Kommende Freiburg,14646,68,from the archives of the German Order of Coming-Freiburg
37,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Skulpturensammlung (Berlin),594,67,National Museums in Berlin - Prussian Cultural Heritage - Sculpture Collection (Berlin)
37,Meister der Maria von Geldern,13640,66,Master of Mary of funds
37,"Le Noir, Jean",60214,63,Loading...
37,"Württemberg, Ulrich V. der Vielgeliebte; Graf, 1413-1480",24798,63,"Württemberg, Ulrich V. the Beloved; Graf, 1413-1480"
37,"Großherzogliches Justizdepartement, Lehenhof",351,61,"Großherzogliches Justizdepartement, Lehenhof"
37,"Friedrich III.; Kaiser, 1415-1493",4446,61,"Friedrich III .; Kaiser, 1415-1493"
37,Conrad von Soest,4215,59,Conrad von Soest
37,Hessische Landesbibliothek Fulda (Fulda),877,59,Hessian Library Fulda (Fulda)
37,Kloster Bronnbach,2340,59,Monastery Bronnbach
37,"Konstanz, Generalvikar",47655,59,"Konstanz, Vicar General"
37,Roritzer (Baumeister- und Bildhauer-Familie),50197,58,Roritzer (master builders and sculptors-family)
37,St. Peter Mainz,6906,57,St. Peter Mainz
37,"Franz (Gewicz, von)",28154,57,Franz (Gewicz from)
37,Karmeliter Mainz,5956,56,Carmelite Mainz
37,"Hesdin, Jacquemart de (1380)",14045,54,"Hesdin, Jacquemart de (1380)"
37,"Weyden, Rogier van der",46672,54,"Weyden, Rogier van der"
37,Domstift Mainz,19496,53,Domstift Mainz
37,Museo dell'Opera di Santa Maria del Fiore (Florenz),1495,52,Museo dell'Opera di Santa Maria del Fiore (Florence)
37,"Rottweil, Hofrichter",9834,52,"Rottweil, Hofrichter"
37,Meister des Dutuitschen Ölberges,77487,52,Master of Dutuitschen Olivet
37,"Rot an der Rot, Martin, Abt von",115689,52,"Rot an der Rot, Martin, Abbot of"
37,Schnütgen-Museum (Köln),7052,51,Schnütgen-Museum (Cologne)
37,"Lochner, Stefan",10253,50,"Lochner, Stefan"
37,Generaldirektion der Bad. Staatseisenbahnen Karlsruhe,1514,50,General of the bathroom. State Railways Karlsruhe
37,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Gemäldegalerie (Berlin),1867,48,National Museums in Berlin - Prussian Cultural Heritage - Picture Gallery (Berlin)
37,"Multscher, Hans",49992,48,"Multscher, Hans"
37,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Kupferstichkabinett - Sammlung der Zeichnungen und Druckgraphik (Berlin),2073,47,National Museums in Berlin - Prussian Cultural Heritage - Kupferstichkabinett - Collection of Prints and Drawings (Berlin)
37,"Hildebrand, Gustav (Fotograf)",58,46,"Hildebrand, Gustav (Photographer)"
37,"Wenzel (Heiliges Römisches Reich, König)",732,44,"Wenzel (Holy Roman Empire, King)"
37,Museum Plantin-Moretus (Antwerpen),733,44,Plantin-Moretus Museum (Antwerp)
37,Biblioteca Nazionale Centrale (Turin),25991,44,Biblioteca Nazionale Centrale (Turin)
37,Angelico (Fra),9365,43,Angelico (Fra)
37,Universitätsmuseum für Kunst und Kulturgeschichte (Marburg),1416,43,University Museum of Art and Cultural History (Marburg)
37,Gaston Phoebus,7596,42,Gaston Phoebus
37,Kloster Eberbach,18999,42,Kloster Eberbach
37,Arnold von Westfalen,4470,42,Arnold von Westfalen
37,Zeichner A der Lauber-Werkstatt,42860,40,A signatory of the Lauber workshop
37,"Quercia, Jacopo della",62051,40,"Quercia, Jacopo della"
37,"Reischach, Heinrich von, Unterlandvogt",70369,40,"Reischach, Heinrich von, Unterlandvogt"
37,private Sammlung (München),2282,39,private collection (Munich)
38,Leopold Adler,7885,571,Leopold Adler
38,Oskar Netoliczka,1727,308,Oskar Netoliczka
38,Simon von Taisten,6331,162,Simon von Taisten
38,"Rosner, Johann",13338,95,"Rosner, Johann"
38,"Welter, Michael",10551,77,"Welter, Michael"
38,Römisch-Germanisches Museum (Köln),9823,53,Romano-Germanic Museum (Cologne)
38,Generaldirektion der Bad. Staatseisenbahnen Karlsruhe,1514,50,General of the bathroom. State Railways Karlsruhe
38,"Helbig, Konrad (Fotograf)",544,47,"Helbig, Konrad (Photographer)"
38,"Karpinski, Jürgen (Fotograf)",4232,39,"Karpinski, Jurgen (Photographer)"
38,"Gebr. Metz, Tübingen",8282,30,"Gebr. Metz, Tübingen"
38,"Musée National du Louvre — Département des Antiquités grecques, étrusques et romaines (Paris)",2216,29,"Musée National du Louvre - Département des Antiquités grecques, étrusques et romaines (Paris)"
38,"Photographie und Verlag Bernhard Wehnert, Wertheim a.M.",94330,29,"Photography and publishing Bernhard Wehnert, Wertheim am"
38,"Hebeisen, Gustav; Archivar, Museumsdirektor, 1875-1940",16584,28,"Hebeisen, Gustav; Archivist, museum director, 1875-1940"
38,"Verdi, Giuseppe",84,26,"Verdi, Giuseppe"
38,"Herbel, Charles",90341,26,"Herbel, Charles"
38,?,8115,22,?
38,Landesmuseum Mainz (Mainz),386,21,Landesmuseum Mainz (Mainz)
38,"Richter, Regine (Fotograf)",61,18,"Richter, Regine (Photographer)"
38,"Hildebrand, Gustav (Fotograf)",58,17,"Hildebrand, Gustav (Photographer)"
38,"Aufsberg, Lala (Fotograf)",537,17,"Aufsberg, Lala (Photographer)"
38,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Spätantike und Byzantinische Kunst (Berlin),37317,16,National Museums in Berlin - Prussian Cultural Heritage - Museum of Late Antiquity and Byzantine Art (Berlin)
38,"Vaillant, Jacques",51998,16,"Vaillant, Jacques"
38,Herzogl. Rentkammer Amt Stuttgart,84993,16,Herzogl. Rentkammer Office Stuttgart
38,Stadt Ulm,33676,15,City of Ulm
38,[Günther Zainer],7262,14,[Günther Zainer]
38,[Johann Mentelin],109340,14,[Johann Mentelin]
