timeId,name,keywordId,count,nameEn
39,Innenministerium Baden-Württemberg,5465,6,Interior Ministry of Baden-Württemberg
39,Kapelle,649,6,Chapel
39,Altar,1540,6,Altar
40,Fotos,4,2709,Photos
40,Personalakten,9,896,Personnel files
40,Karten und Pläne,82,496,Maps and plans
40,Kunstgewerbe,6,472,Arts and Crafts
40,Freskomalerei,95,361,Fresco
40,Urkunden,74,216,Records
40,Wandmalerei,111,193,Mural
40,Skulptur,15,161,Sculpture
40,Deckenmalerei,94,157,Deckenmalerei
40,Deckenbild,93,151,Ceiling picture
40,Ortskatalog zur Kunst und Architektur,66,145,Town List for Art and Architecture
40,Tafelmalerei,23,144,Tafelmalerei
40,Bild,24,138,image
40,Malerei,132,133,Painting
40,Wandbild,145,114,Mural
40,Nachlässe,157,111,Discounts
40,Schellackplatte,67,107,Gramophone records
40,Architektur,10,101,Architecture
40,Bildfeld,110,98,Field
40,Wohnen,174,86,Habitation
40,Oper,68,82,Opera
40,Innendekoration,798,77,Interior Decoration
40,Buchkunst,112,74,Buchkunst
40,Buchseite,1175,73,Cover
40,Tapete,578,73,Wallpaper
40,Monografie,21,63,Monograph
40,Fotografie,1,63,Photography
40,Fibel,9991,56,Primer
40,Wanddekoration,870,51,Wall Decoration
40,Kirche,126,51,Church
40,Relief,73,51,Relief
40,bemalt (polychrom),3148,50,painted (polychrome)
40,Bauskulptur,153,50,Building sculpture
40,Amtsbücher,30,44,Office Books
40,Foto,2,44,Photo
40,Grabskulptur,172,31,Grave sculpture
40,Kapitell,353,28,Capital
40,Statuette,622,27,Statuette
40,Gürtelschnalle,5301,23,belt buckle
40,Supraporte,1122,23,Supraporte
40,Statue,16,22,Statue
40,Zeichenkunst,27,22,Draughtsmanship
40,Kreuzstein,1652,21,Kreuzenstein
40,Grabbeigabe,14828,21,Grave goods
40,Keramik,267,21,Ceramics
40,Goldschmiedekunst,452,20,Goldsmithery
40,Gefäß,3966,20,Vessel
40,Druck,51,19,pressure
40,Druckgrafik,50,18,Printmaking
40,Glasgefäß,1397,18,Glass vessel
40,Zeichnung,28,18,Drawing
40,Mosaikkunst,814,18,Mosaic Art
40,Lied,851,17,Song
40,Stele,7533,16,Stele
40,Grabstein,239,16,Grave stone
40,Ikone,2504,15,Icon
40,Tierfigur,657,15,Animal Representation
40,Schmiedekunst,1393,14,Blacksmithing
40,Vase,580,14,Vase
40,Waffe,2324,13,Weapon
40,Textilkunst,992,12,Textile Art
40,Buchmalerei,85,12,Book illumination
40,Reliefplastik,378,12,Relief
40,Kleinskulptur,1271,11,Small Sculpture
40,Ohranhänger,4010,11,The ear tag
40,Online-Publikation,178,10,Online publication
40,Kopf,757,10,Head
40,18. Jahrhundert,15752,9,18th century
40,Ausstellung,575,9,Exhibition
40,Viehmarkt,36994,9,Cattle market
40,vergoldet,1246,9,gilded
40,Kanne,1635,9,Jug
40,Tempel,584,9,Temple
40,Rundplastik,361,8,Rundplastik
40,"Landwirtschaft, Forstwirtschaft, Sport, Freizeit, Wohnen",410,8,"Agriculture, forestry, sport, leisure, housing"
40,Fries,1010,8,Frieze
40,oval,3327,8,oval
40,Folge,4738,8,Episode
40,Badischer Frauenverein vom Roten Kreuz,1526,7,Badischer Women's Association of the Red Cross
40,Schnalle,4546,7,Buckle
40,Geschichte 500-1500,2385,7,History 500-1500
40,Geschichte,184,7,story
40,Pithos,3138,7,Pithos
40,Schwestern; einzelne,5872,7,Sisters; single
40,Sarkophag,1014,7,Sarcophagus
40,Badischer Frauenverein vom Roten Kreuz; Geschichte,1917,6,Badischer Women's Association of the Red Cross; story
40,Innenministerium Baden-Württemberg,5465,6,Interior Ministry of Baden-Württemberg
40,Beschlag,3348,6,Fitting
40,textiles Gewebe,1289,6,textile fabric
40,Scheibe,13281,6,disc
40,Kunst,421,6,Art
40,Kongress,2651,6,Congress
40,"Strecken; Mannheim-Basel, Brücken",13264,6,"Routes; Mannheim-Basel, bridges"
40,Thoraschrein,28588,6,Ark
40,Kunsthandwerk,417,6,Crafts
40,Kamm,8447,6,Comb
40,Band,179,6,Tape
40,"Wohnen, Landwirtschaft, Forstwirtschaft, Sport, Freizeit",80090,6,"Residential, agriculture, forestry, sport, leisure"
40,"Industrie, Technik, Handwerk, Wohnen",8187,6,"Industry, technology, crafts, housing"
40,Löwe,10752,6,Lion
41,Fotos,4,2675,Photos
41,Personalakten,9,896,Personnel files
41,Karten und Pläne,82,496,Maps and plans
41,Kunstgewerbe,6,376,Arts and Crafts
41,Freskomalerei,95,361,Fresco
41,Wandmalerei,111,224,Mural
41,Urkunden,74,217,Records
41,Bild,24,163,image
41,Buchmalerei,85,158,Book illumination
41,Deckenmalerei,94,157,Deckenmalerei
41,Deckenbild,93,151,Ceiling picture
41,Ortskatalog zur Kunst und Architektur,66,146,Town List for Art and Architecture
41,Malerei,132,133,Painting
41,Skulptur,15,133,Sculpture
41,Tafelmalerei,23,130,Tafelmalerei
41,Architektur,10,120,Architecture
41,Nachlässe,157,111,Discounts
41,Schellackplatte,67,107,Gramophone records
41,Wandbild,145,105,Mural
41,Bauskulptur,153,101,Building sculpture
41,Bildfeld,110,98,Field
41,liturgischer Text,401,93,liturgical text
41,Buchseite,1175,90,Cover
41,Wohnen,174,86,Habitation
41,Oper,68,82,Opera
41,Innendekoration,798,77,Interior Decoration
41,Grabskulptur,172,74,Grave sculpture
41,Tapete,578,73,Wallpaper
41,Monografie,21,70,Monograph
41,Relief,73,66,Relief
41,Fotografie,1,63,Photography
41,Kapitell,353,62,Capital
41,Initialzierseite,2854,62,Decorative initials page
41,Wanddekoration,870,51,Wall Decoration
41,Sarkophag,1014,51,Sarcophagus
41,Foto,2,51,Photo
41,bemalt (polychrom),3148,50,painted (polychrome)
41,Amtsbücher,30,44,Office Books
41,Bildseite,84,40,Face
41,Kirche,126,33,Church
41,Schriftkunst,194,24,Calligraphy
41,Zeichenkunst,27,23,Draughtsmanship
41,Supraporte,1122,23,Supraporte
41,Buchkunst,112,22,Buchkunst
41,Sarkophagdeckel,4576,21,Sarcophagus lid
41,Reliefplastik,378,21,Relief
41,Druck,51,19,pressure
41,Zeichnung,28,19,Drawing
41,Druckgrafik,50,18,Printmaking
41,Glasgefäß,1397,18,Glass vessel
41,Statue,16,17,Statue
41,Lied,851,17,Song
41,Theologie,1202,16,Theology
41,Reliquiar,686,16,Reliquary
41,Handschrift,858,15,Handwriting
41,Medizin,2022,14,Medicine
41,Vase,580,14,Vase
41,Mehrbändiges Werk,859,13,Multivolume Work
41,Waffe,2324,13,Weapon
41,theologischer Text,86,12,theological text
41,Initiale,1296,12,Initial
41,Autorenbild,3624,12,Author image
41,Miniatur,224,11,Miniature
41,Textilkunst,992,11,Textile Art
41,Online-Publikation,178,10,Online publication
41,Sakralraumskulptur,738,10,Sacred space Sculpture
41,Urkunde,191,10,Certificate
41,18. Jahrhundert,15752,9,18th century
41,Statuette,622,9,Statuette
41,Gitter,1481,9,Grid
41,Krypta,5372,9,Crypt
41,Textblatt,193,9,Textblatt
41,Viehmarkt,36994,9,Cattle market
41,vergoldet,1246,9,gilded
41,Schmiedekunst,1393,9,Blacksmithing
41,Kirche (katholisch),587,9,Church (Catholic)
41,Kanontafel,1339,9,Altar cards
41,Text,203,9,Text
41,biblischer Text,432,9,Biblical Text
41,Klosterkirche,1901,9,Klosterkirche
41,Ausstellung,575,8,Exhibition
41,"Landwirtschaft, Forstwirtschaft, Sport, Freizeit, Wohnen",410,8,"Agriculture, forestry, sport, leisure, housing"
41,Türgriff,39026,8,Door handle
41,Geschichte,184,8,story
41,Kloster,513,8,Convent
41,oval,3327,8,oval
41,Folge,4738,8,Episode
41,Schmuck,7360,8,Jewelry
41,Badischer Frauenverein vom Roten Kreuz,1526,7,Badischer Women's Association of the Red Cross
41,Zyklus,362,7,Cycle
41,Zierseite,1131,7,Decorative side
41,Geschichte 500-1500,2385,7,History 500-1500
41,Kongress,2651,7,Congress
41,Schale,896,7,Shell
41,Versdichtung,821,7,Versdichtung
41,Schwestern; einzelne,5872,7,Sisters; single
41,Geschichtsschreibung,1811,7,Historiography
41,Fibel,9991,7,Primer
41,Badischer Frauenverein vom Roten Kreuz; Geschichte,1917,6,Badischer Women's Association of the Red Cross; story
41,Innenministerium Baden-Württemberg,5465,6,Interior Ministry of Baden-Württemberg
42,Fotos,4,2667,Photos
42,Personalakten,9,896,Personnel files
42,Buchmalerei,85,662,Book illumination
42,Karten und Pläne,82,496,Maps and plans
42,liturgischer Text,401,451,liturgical text
42,Zeichenkunst,27,419,Draughtsmanship
42,Kunstgewerbe,6,381,Arts and Crafts
42,Freskomalerei,95,361,Fresco
42,Buchkunst,112,333,Buchkunst
42,Miniatur (in der Kolumne),1566,254,Thumbnail (in the column)
42,Architektur,10,238,Architecture
42,Urkunden,74,226,Records
42,Wandmalerei,111,213,Mural
42,Buchseite,1175,180,Cover
42,Skulptur,15,171,Sculpture
42,Monografie,21,161,Monograph
42,Bild,24,158,image
42,Deckenmalerei,94,157,Deckenmalerei
42,Deckenbild,93,151,Ceiling picture
42,Ortskatalog zur Kunst und Architektur,66,149,Town List for Art and Architecture
42,Bildseite,84,148,Face
42,Tafelmalerei,23,141,Tafelmalerei
42,Malerei,132,137,Painting
42,Bauskulptur,153,117,Building sculpture
42,Bildfeld,110,116,Field
42,Wandbild,145,115,Mural
42,Nachlässe,157,111,Discounts
42,Schellackplatte,67,107,Gramophone records
42,Miniatur,224,103,Miniature
42,Zeichnung,28,98,Drawing
42,biblischer Text,432,89,Biblical Text
42,Kanontafel,1339,89,Altar cards
42,Wohnen,174,86,Habitation
42,Handschrift,858,82,Handwriting
42,Relief,73,82,Relief
42,Oper,68,82,Opera
42,Innendekoration,798,77,Interior Decoration
42,Text,203,74,Text
42,Tapete,578,73,Wallpaper
42,Kapitell,353,72,Capital
42,Kirche,126,69,Church
42,Initiale,1296,68,Initial
42,Textblatt,193,63,Textblatt
42,Fotografie,1,59,Photography
42,Wanddekoration,870,52,Wall Decoration
42,Theologie,1202,52,Theology
42,bemalt (polychrom),3148,50,painted (polychrome)
42,sonstiger Text,828,47,other Text
42,Grabstein,239,45,Grave stone
42,Urkunde,191,45,Certificate
42,Amtsbücher,30,44,Office Books
42,Schriftkunst,194,42,Calligraphy
42,Foto,2,40,Photo
42,Autorenbild,3624,32,Author image
42,Kreuzstein,1652,32,Kreuzenstein
42,Initialzierseite,2854,31,Decorative initials page
42,Exegese,4175,30,Exegesis
42,Liturgie,4602,27,Liturgy
42,Mosaikkunst,814,26,Mosaic Art
42,Evangeliar,25925,25,Evangeliar
42,Supraporte,1122,23,Supraporte
42,Reliefplastik,378,20,Relief
42,Druck,51,19,pressure
42,Kirche (katholisch),587,19,Church (Catholic)
42,liturgischer Text &amp; biblischer Text,2588,18,liturgical text & amp; Biblical Text
42,Druckgrafik,50,18,Printmaking
42,Glasgefäß,1397,18,Glass vessel
42,theologischer Text,86,18,theological text
42,Lied,851,17,Song
42,Klosterkirche,1901,15,Klosterkirche
42,Waffe,2324,15,Weapon
42,Zierseite,1131,15,Decorative side
42,Grabskulptur,172,14,Grave sculpture
42,Brunnen,296,14,Fountain
42,Dogmatik,13741,14,Dogmatics
42,Kapelle,649,13,Chapel
42,Statuette,622,12,Statuette
42,Sakralraumskulptur,738,12,Sacred space Sculpture
42,Predigt,3126,12,Homily
42,Ikone,2504,11,Icon
42,Mehrbändiges Werk,859,11,Multivolume Work
42,Kloster,513,11,Convent
42,Vase,580,11,Vase
42,Reliquiar,686,11,Reliquary
42,Online-Publikation,178,10,Online publication
42,Zierinitiale,4228,10,Ornamental Initial
42,Brunnenskulptur,295,10,Fountain sculpture
42,Zeichnung (in der Kolumne),6777,10,Drawing (in the column)
42,Medaillon,616,10,Locket
42,Statue,16,10,Statue
42,Textilkunst,992,10,Textile Art
42,Hagiographie,25837,10,Hagiography
42,Burg,2093,10,Castle
42,Versdichtung,821,9,Versdichtung
42,Buchdeckel,9148,9,Book Cover
42,Kämpfer,4877,9,Fighter
42,18. Jahrhundert,15752,9,18th century
42,Komödie,2185,9,Comedy
42,Viehmarkt,36994,9,Cattle market
42,vergoldet,1246,9,gilded
43,Fotos,4,2780,Photos
43,Personalakten,9,896,Personnel files
43,Kunstgewerbe,6,510,Arts and Crafts
43,Freskomalerei,95,504,Fresco
43,Karten und Pläne,82,496,Maps and plans
43,Buchmalerei,85,466,Book illumination
43,Architektur,10,465,Architecture
43,Wandmalerei,111,378,Mural
43,Skulptur,15,316,Sculpture
43,Wandbild,145,274,Mural
43,Buchkunst,112,274,Buchkunst
43,liturgischer Text,401,261,liturgical text
43,Ortskatalog zur Kunst und Architektur,66,243,Town List for Art and Architecture
43,Urkunden,74,222,Records
43,Relief,73,207,Relief
43,Buchseite,1175,195,Cover
43,Deckenmalerei,94,165,Deckenmalerei
43,Bauskulptur,153,159,Building sculpture
43,Deckenbild,93,151,Ceiling picture
43,Bild,24,149,image
43,Malerei,132,146,Painting
43,Kirche,126,143,Church
43,Tafelmalerei,23,136,Tafelmalerei
43,Bildseite,84,132,Face
43,Bildfeld,110,120,Field
43,Schriftkunst,194,119,Calligraphy
43,Nachlässe,157,113,Discounts
43,Miniatur,224,111,Miniature
43,Schellackplatte,67,107,Gramophone records
43,Monografie,21,106,Monograph
43,Kapitell,353,106,Capital
43,Zeichnung,28,90,Drawing
43,Wohnen,174,86,Habitation
43,Handschrift,858,86,Handwriting
43,Oper,68,82,Opera
43,Fotografie,1,81,Photography
43,Textblatt,193,78,Textblatt
43,Text,203,78,Text
43,Innendekoration,798,77,Interior Decoration
43,Tapete,578,73,Wallpaper
43,Zeichenkunst,27,64,Draughtsmanship
43,Initiale,1296,60,Initial
43,Foto,2,57,Photo
43,Kanontafel,1339,56,Altar cards
43,Wanddekoration,870,50,Wall Decoration
43,bemalt (polychrom),3148,50,painted (polychrome)
43,Amtsbücher,30,44,Office Books
43,Kreuzstein,1652,44,Kreuzenstein
43,Zierseite,1131,37,Decorative side
43,Grabskulptur,172,36,Grave sculpture
43,Grabmal,413,31,Tomb
43,Textseite,11400,30,Text Page
43,Urkunde,191,30,Certificate
43,Initialzierseite,2854,29,Decorative initials page
43,Miniatur (in der Kolumne),1566,28,Thumbnail (in the column)
43,Kirche (katholisch),587,28,Church (Catholic)
43,Klosterkirche,1901,27,Klosterkirche
43,Sakralraumskulptur,738,24,Sacred space Sculpture
43,Statue,16,23,Statue
43,Autorenbild,3624,23,Author image
43,Kloster,513,23,Convent
43,Supraporte,1122,23,Supraporte
43,Stiftskirche,12900,21,Collegiate Church
43,Zierinitiale,4228,21,Ornamental Initial
43,Druck,51,20,pressure
43,Krypta,5372,20,Crypt
43,Einband,113,20,Cover
43,Reliquiar,686,20,Reliquary
43,Druckgrafik,50,19,Printmaking
43,Vase,580,19,Vase
43,Kapelle,649,18,Chapel
43,Burg,2093,18,Castle
43,Glasgefäß,1397,18,Glass vessel
43,Grabstein,239,17,Grave stone
43,Kirche (evangelisch),949,17,Church (Protestant)
43,Lied,851,17,Song
43,Reliefplastik,378,17,Relief
43,Schale,896,17,Shell
43,Statuette,622,16,Statuette
43,Schloss,761,16,Castle
43,Buchdeckel,9148,15,Book Cover
43,Waffe,2324,15,Weapon
43,liturgischer Text &amp; biblischer Text,2588,14,liturgical text & amp; Biblical Text
43,Sarkophag,1014,14,Sarcophagus
43,Goldschmiedekunst,452,14,Goldsmithery
43,Zyklus,362,13,Cycle
43,Tierfigur,657,13,Animal Representation
43,Taufstein,968,12,Taufstein
43,Textilkunst,992,12,Textile Art
43,Kleinskulptur,1271,12,Small Sculpture
43,Gefäß,3966,11,Vessel
43,Kasten,3623,10,Box
43,Online-Publikation,178,10,Online publication
43,Ausstellung,575,10,Exhibition
43,Portalskulptur,758,10,Portal Sculpture
43,Brunnen,296,10,Fountain
43,Grabplatte,926,10,Grave plate
43,historisierte Initiale,402,10,historiated initial
43,Quelle,185,9,Source
43,Kruzifix,561,9,Crucifix
44,Fotos,4,2846,Photos
44,Buchmalerei,85,1153,Book illumination
44,Architektur,10,1095,Architecture
44,Personalakten,9,896,Personnel files
44,Bauskulptur,153,797,Building sculpture
44,liturgischer Text,401,551,liturgical text
44,Buchseite,1175,524,Cover
44,Kapitell,353,523,Capital
44,Karten und Pläne,82,496,Maps and plans
44,Kunstgewerbe,6,477,Arts and Crafts
44,Buchkunst,112,470,Buchkunst
44,Skulptur,15,452,Sculpture
44,Kirche,126,385,Church
44,Wandmalerei,111,375,Mural
44,Freskomalerei,95,368,Fresco
44,Bildseite,84,303,Face
44,Relief,73,299,Relief
44,Wandbild,145,276,Mural
44,Ortskatalog zur Kunst und Architektur,66,244,Town List for Art and Architecture
44,Urkunden,74,222,Records
44,Bild,24,170,image
44,Malerei,132,162,Painting
44,Deckenmalerei,94,161,Deckenmalerei
44,Deckenbild,93,153,Ceiling picture
44,Tafelmalerei,23,139,Tafelmalerei
44,Bildfeld,110,128,Field
44,Nachlässe,157,114,Discounts
44,Zeichenkunst,27,109,Draughtsmanship
44,Miniatur,224,107,Miniature
44,Schellackplatte,67,107,Gramophone records
44,Kanontafel,1339,106,Altar cards
44,Monografie,21,100,Monograph
44,Zierinitiale,4228,95,Ornamental Initial
44,Handschrift,858,88,Handwriting
44,Wohnen,174,86,Habitation
44,Mosaikkunst,814,84,Mosaic Art
44,Oper,68,82,Opera
44,Fotografie,1,81,Photography
44,Innendekoration,798,77,Interior Decoration
44,Autorenbild,3624,77,Author image
44,Burg,2093,76,Castle
44,Zeichnung,28,74,Drawing
44,Tapete,578,73,Wallpaper
44,Klosterkirche,1901,72,Klosterkirche
44,Kirche (katholisch),587,71,Church (Catholic)
44,Kirche (evangelisch),949,69,Church (Protestant)
44,Text,203,65,Text
44,Foto,2,61,Photo
44,Sakralraumskulptur,738,60,Sacred space Sculpture
44,Statue,16,56,Statue
44,Portalskulptur,758,55,Portal Sculpture
44,Goldschmiedekunst,452,55,Goldsmithery
44,Wanddekoration,870,52,Wall Decoration
44,Initialzierseite,2854,51,Decorative initials page
44,bemalt (polychrom),3148,50,painted (polychrome)
44,Krypta,5372,50,Crypt
44,Portal,167,50,Portal
44,Initiale,1296,49,Initial
44,Grabskulptur,172,49,Grave sculpture
44,Dom,1269,48,Cathedral
44,Amtsbücher,30,45,Office Books
44,Zierseite,1131,43,Decorative side
44,biblischer Text,432,41,Biblical Text
44,Kapelle,649,41,Chapel
44,Kruzifix,561,39,Crucifix
44,sonstiger Text,828,38,other Text
44,Reliefplastik,378,34,Relief
44,Literatur,1046,32,Literature
44,Konsole,181,31,Console
44,Reliquiar,686,29,Reliquary
44,Schlussstein,2143,28,Capstone
44,Kathedrale,3262,28,Cathedral
44,Gewölbemosaik,9353,28,Vaulted mosaic
44,Kloster,513,25,Convent
44,Wandmosaik,815,25,Wall mosaic
44,Säule,4855,23,column
44,Supraporte,1122,23,Supraporte
44,Schriftkunst,194,21,Calligraphy
44,Kreuzstein,1652,21,Kreuzenstein
44,Turm,3806,21,Tower
44,Urkunde,191,20,Certificate
44,Druck,51,19,pressure
44,Gewändefigur,8313,19,Gewändefigur
44,Druckgrafik,50,18,Printmaking
44,Buchillustration,883,18,Book Illustration
44,Fries,1010,18,Frieze
44,Glasgefäß,1397,18,Glass vessel
44,Kelch,2688,18,Chalice
44,Medaillon,616,18,Locket
44,Altarskulptur,116,17,Altar Sculpture
44,Lied,851,17,Song
44,Tür,927,17,Door
44,Tierfigur,657,16,Animal Representation
44,Westportal,3137,16,West Portal
44,Heiligenleben,38308,15,Lives of the Saints
44,Grabmal,413,15,Tomb
44,Sarkophag,1014,15,Sarcophagus
44,Handschriften,1653,15,Manuscripts
44,Taufstein,968,15,Taufstein
44,Waffe,2324,14,Weapon
45,Architektur,10,5629,Architecture
45,Bauskulptur,153,4470,Building sculpture
45,Fotos,4,4254,Photos
45,Kapitell,353,2925,Capital
45,Skulptur,15,2819,Sculpture
45,Buchmalerei,85,1995,Book illumination
45,Kirche,126,1427,Church
45,Relief,73,1415,Relief
45,Ortskatalog zur Kunst und Architektur,66,1253,Town List for Art and Architecture
45,Kunstgewerbe,6,1076,Arts and Crafts
45,Wandmalerei,111,1011,Mural
45,Buchkunst,112,946,Buchkunst
45,Personalakten,9,897,Personnel files
45,Freskomalerei,95,873,Fresco
45,Zeichenkunst,27,850,Draughtsmanship
45,Wandbild,145,837,Mural
45,liturgischer Text,401,837,liturgical text
45,Portalskulptur,758,602,Portal Sculpture
45,Buchseite,1175,586,Cover
45,Karten und Pläne,82,496,Maps and plans
45,Zeichnung,28,485,Drawing
45,Deckenmalerei,94,471,Deckenmalerei
45,Bildseite,84,468,Face
45,Initiale,1296,428,Initial
45,Burg,2093,402,Castle
45,Bildfeld,110,400,Field
45,Portal,167,386,Portal
45,Handschrift,858,384,Handwriting
45,Kirche (katholisch),587,359,Church (Catholic)
45,Urkunden,74,353,Records
45,Klosterkirche,1901,335,Klosterkirche
45,theologischer Text,86,328,theological text
45,Goldschmiedekunst,452,326,Goldsmithery
45,Deckenbild,93,321,Ceiling picture
45,Text,203,307,Text
45,Kirche (evangelisch),949,292,Church (Protestant)
45,Statue,16,290,Statue
45,Sakralraumskulptur,738,289,Sacred space Sculpture
45,Malerei,132,286,Painting
45,Konsole,181,279,Console
45,Reliefplastik,378,263,Relief
45,Schriftkunst,194,259,Calligraphy
45,Bild,24,250,image
45,Schloss,761,236,Castle
45,sonstiger Text,828,226,other Text
45,Schlussstein,2143,225,Capstone
45,Zyklus,362,210,Cycle
45,Fotografie,1,205,Photography
45,Kapitellzone,4196,196,Kapitellzone
45,Tympanon,5257,187,Tympanum
45,Grabskulptur,172,183,Grave sculpture
45,Miniatur,224,178,Miniature
45,Tafelmalerei,23,175,Tafelmalerei
45,Konsolfigur,3339,173,Konsolfigur
45,Foto,2,155,Photo
45,historisierte Initiale,402,154,historiated initial
45,Westportal,3137,151,West Portal
45,Mosaikkunst,814,150,Mosaic Art
45,Reliquienschrein,903,148,Reliquary
45,Monografie,21,147,Monograph
45,Kreuzgang,704,145,Cloister
45,Kapelle,649,143,Chapel
45,Basis,9506,141,Base
45,Literatur,1046,134,Literature
45,Kruzifix,561,132,Crucifix
45,Dom,1269,129,Cathedral
45,Turm,3806,129,Tower
45,Gewölbebild,871,125,Vault image
45,Kathedrale,3262,125,Cathedral
45,Reliquiar,686,125,Reliquary
45,Zierinitiale,4228,123,Ornamental Initial
45,Taufstein,968,121,Taufstein
45,Kloster,513,118,Convent
45,Nachlässe,157,117,Discounts
45,Archivoltenfigur,219,112,Archivolts figure
45,Archivolte,1944,111,Archivolt
45,Kämpfer,4877,107,Fighter
45,Säule,4855,107,column
45,Schellackplatte,67,107,Gramophone records
45,Gewölbemalerei,2977,101,Vault painting
45,Tympanonrelief,4462,98,Tympanum
45,Schmiedekunst,1393,93,Blacksmithing
45,Gewände,2594,93,Jambs
45,biblischer Text,432,90,Biblical Text
45,Fries,1010,90,Frieze
45,Sitzfigur,1672,87,Seated figure
45,Innenraum,294,86,Interior
45,Wohnen,174,86,Habitation
45,Miniatur (halbseitig),827,86,Thumbnail (one side)
45,Oper,68,82,Opera
45,Grabmal,413,79,Tomb
45,Miniatur (in der Kolumne),1566,79,Thumbnail (in the column)
45,liturgischer Text &amp; Gebetbuch,3224,79,liturgical text & amp; Prayer book
45,Innendekoration,798,77,Interior Decoration
45,Autorenbild,3624,74,Author image
45,Krypta,5372,73,Crypt
45,Tapete,578,73,Wallpaper
45,Gewändefigur,8313,71,Gewändefigur
45,Textblatt,193,70,Textblatt
45,sonstiger Text &amp; Heiligenleben,12236,66,other text & amp; Lives of the Saints
46,Fotos,4,3480,Photos
46,Architektur,10,3285,Architecture
46,Bauskulptur,153,2808,Building sculpture
46,Kapitell,353,1983,Capital
46,Skulptur,15,1524,Sculpture
46,Buchmalerei,85,1163,Book illumination
46,Kirche,126,1000,Church
46,Personalakten,9,897,Personnel files
46,Relief,73,707,Relief
46,Ortskatalog zur Kunst und Architektur,66,684,Town List for Art and Architecture
46,liturgischer Text,401,614,liturgical text
46,Kunstgewerbe,6,593,Arts and Crafts
46,Zeichenkunst,27,585,Draughtsmanship
46,Wandmalerei,111,514,Mural
46,Karten und Pläne,82,496,Maps and plans
46,Freskomalerei,95,482,Fresco
46,Buchkunst,112,480,Buchkunst
46,Wandbild,145,412,Mural
46,Buchseite,1175,351,Cover
46,Zeichnung,28,346,Drawing
46,Portalskulptur,758,334,Portal Sculpture
46,theologischer Text,86,247,theological text
46,Malerei,132,247,Painting
46,Burg,2093,246,Castle
46,Urkunden,74,240,Records
46,Handschrift,858,239,Handwriting
46,Deckenmalerei,94,236,Deckenmalerei
46,Bildfeld,110,231,Field
46,Deckenbild,93,228,Ceiling picture
46,Kirche (katholisch),587,220,Church (Catholic)
46,Initiale,1296,214,Initial
46,Bildseite,84,207,Face
46,Klosterkirche,1901,203,Klosterkirche
46,Portal,167,199,Portal
46,Text,203,189,Text
46,Kirche (evangelisch),949,170,Church (Protestant)
46,Bild,24,167,image
46,Kapitellzone,4196,160,Kapitellzone
46,Tafelmalerei,23,154,Tafelmalerei
46,Statue,16,153,Statue
46,sonstiger Text,828,148,other Text
46,Fotografie,1,146,Photography
46,Sakralraumskulptur,738,136,Sacred space Sculpture
46,Schloss,761,134,Castle
46,Foto,2,132,Photo
46,Literatur,1046,127,Literature
46,Konsole,181,127,Console
46,Schlussstein,2143,126,Capstone
46,Schriftkunst,194,125,Calligraphy
46,Grabskulptur,172,118,Grave sculpture
46,Monografie,21,115,Monograph
46,Nachlässe,157,115,Discounts
46,Konsolfigur,3339,109,Konsolfigur
46,Tympanon,5257,108,Tympanum
46,Schellackplatte,67,107,Gramophone records
46,Westportal,3137,97,West Portal
46,Mosaikkunst,814,94,Mosaic Art
46,Zyklus,362,92,Cycle
46,Wohnen,174,86,Habitation
46,Archivolte,1944,85,Archivolt
46,Oper,68,82,Opera
46,Taufstein,968,78,Taufstein
46,Innendekoration,798,77,Interior Decoration
46,Kämpfer,4877,77,Fighter
46,historisierte Initiale,402,74,historiated initial
46,Schmiedekunst,1393,73,Blacksmithing
46,Zierinitiale,4228,73,Ornamental Initial
46,Kreuzgang,704,73,Cloister
46,Tapete,578,73,Wallpaper
46,Goldschmiedekunst,452,72,Goldsmithery
46,Kloster,513,70,Convent
46,Kapelle,649,70,Chapel
46,Kruzifix,561,68,Crucifix
46,Miniatur (in der Kolumne),1566,68,Thumbnail (in the column)
46,Gewände,2594,67,Jambs
46,Dom,1269,65,Cathedral
46,Kathedrale,3262,64,Cathedral
46,Fries,1010,64,Frieze
46,Turm,3806,63,Tower
46,Miniatur,224,58,Miniature
46,Basis,9506,56,Base
46,Wanddekoration,870,55,Wall Decoration
46,Tympanonrelief,4462,52,Tympanum
46,Reliefplastik,378,52,Relief
46,theologischer Text &amp; astrologischer Text,5241,52,theological text & amp; astrological text
46,Reliquiar,686,51,Reliquary
46,bemalt (polychrom),3148,50,painted (polychrome)
46,Krypta,5372,49,Crypt
46,Autorenbild,3624,48,Author image
46,Archivoltenfigur,219,48,Archivolts figure
46,Zeichnung (in der Kolumne),6777,48,Drawing (in the column)
46,Amtsbücher,30,45,Office Books
46,Grabmal,413,44,Tomb
46,Gewändefigur,8313,42,Gewändefigur
46,Säule,4855,42,column
46,Fassadenskulptur,4146,39,Façade sculpture
46,Türsturz,8666,39,Lintel
46,biblischer Text,432,38,Biblical Text
46,Gefängnis,4537,37,Prison
46,Konsolkopf,7830,36,Konsolkopf
47,Architektur,10,3646,Architecture
47,Fotos,4,3644,Photos
47,Bauskulptur,153,3019,Building sculpture
47,Skulptur,15,2252,Sculpture
47,Kapitell,353,1942,Capital
47,Buchmalerei,85,1261,Book illumination
47,Relief,73,1088,Relief
